#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
16,Mon Nov 16 18:36:41 PST 2020,70,0,LogicalSuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
17,Mon Nov 16 18:36:42 PST 2020,70,0,A6RequiredClassesSuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
18,Mon Nov 16 18:36:46 PST 2020,70,0,BasicOperationSuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
19,Mon Nov 16 18:36:47 PST 2020,70,0,LispLambdaSuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
20,Mon Nov 16 18:36:48 PST 2020,70,0,RelationalSuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
21,Mon Nov 16 18:37:02 PST 2020,70,0,BasicCurrySuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
22,Mon Nov 16 18:37:02 PST 2020,70,0,BasicCurrySuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
23,Mon Nov 16 18:37:03 PST 2020,70,0,FuncallSocialDistanceSuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
24,Mon Nov 16 18:37:04 PST 2020,70,0,FuncallSocialDistanceSuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
25,Mon Nov 16 19:21:38 PST 2020,70,0,A6RequiredClassesSuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
26,Mon Nov 16 19:21:41 PST 2020,70,0,BasicCurrySuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
27,Mon Nov 16 19:21:41 PST 2020,70,0,RelationalSuite,BasicAndChecker BasicOrChecker ClassRegistryA3Provided ClassRegistryProvided CombinationChecker CondChecker EvalChecker ExtraCondChecker GreaterChecker GreaterOrEqualChecker LessChecker LessOrEqualChecker LispLambdaChecker LispLambdaChecker2 LispLambdaChecker3 LispSetqChecker LispSetqChecker2 ListChecker ListChecker2 LoadLambdaChecker LoadLambdaChecker2 LoadLambdaChecker3 LoadLispChecker LoadSetqChecker LoadSetqChecker2 LoadSetqChecker3 MainClassProvided NotChecker OperationRegistryProvided QuoteChecker TestLispFileProvided VariableArgumentAndChecker VariableArgumentOrChecker , ,CurryOnceChecker CurryTwiceChecker CurryTwoArgsChecker DerivedSafeChecker LispIsListChecker LispIsListChecker2 LispIsListChecker3 LispIsListChecker4 LispToStringChecker LispToStringChecker2 LispToStringChecker3 LispToStringChecker4 PlusGeneratorChecker TimesGeneratorChecker , ,
